"Zone","ParentZone","Locality","State","Postcode","CountryCode","RemoteArea","RemoteAreaFees1","RemoteAreaFees2"
"METRO","METRO","BENTLEY DC","WA","6102","AU","False","",""
"METRO","METRO","BENTLEY SOUTH","WA","6102","AU","False","",""
"GERALDTON","GERALDTON","BERESFORD","WA","6530","AU","False","",""
"METRO","METRO","BERTRAM","WA","6167","AU","False","",""
"WHEATBELT MID1","WHEATBELT MID1","BEVERLEY","WA","6304","AU","False","",""
"METRO","METRO","BIBRA LAKE","WA","6163","AU","False","",""
"METRO","METRO","BIBRA LAKE DC","WA","6163","AU","False","",""
"OUTER METRO","OUTER METRO","BICKLEY","WA","6076","AU","False","",""
"METRO","METRO","BICTON","WA","6157","AU","False","",""
"ALBANY","ALBANY","BIG GROVE","WA","6330","AU","False","",""
"BROOME","BROOME","BILINGURR","WA","6725","AU","False","",""
"KALGOORLIE","KALGOORLIE","BINDULI","WA","6430","AU","False","",""
"BUNBURY OUTER","BUNBURY OUTER","BINNINGUP","WA","6233","AU","False","",""
"PEEL","PEEL","BIRCHMONT","WA","6214","AU","False","",""
"GERALDTON","GERALDTON","BLUFF POINT","WA","6530","AU","False","",""
"PEEL","PEEL","BLYTHEWOOD","WA","6208","AU","False","",""
"BUSSELTON","BUSSELTON","BOALLIA","WA","6280","AU","False","",""
"DONGARRA","DONGARRA","BONNIEFIELD","WA","6525","AU","False","",""
"PORT HEDLAND","PORT HEDLAND","BOODARIE","WA","6722","AU","False","",""
"DONGARRA","DONGARRA","BOOKARA","WA","6525","AU","False","",""
"KALGOORLIE","KALGOORLIE","BOORABBIN","WA","6429","AU","False","",""
"METRO","METRO","BOORAGOON","WA","6154","AU","False","",""
"ALBANY OUTER","ALBANY OUTER","BORNHOLM","WA","6330","AU","False","",""
"KALGOORLIE","KALGOORLIE","BOULDER","WA","6432","AU","False","",""
"WHEATBELT MID2","WHEATBELT MID2","BOUNDAIN","WA","6312","AU","False","",""
"PEEL","PEEL","BOUVARD","WA","6211","AU","False","",""
"BUSSELTON","BUSSELTON","BOVELL","WA","6280","AU","False","",""
"NORTHAMPTON","NORTHAMPTON","BOWES","WA","6535","AU","False","",""
"METRO","METRO","BOYA","WA","6056","AU","False","",""
"BUNBURY OUTER","BUNBURY OUTER","BOYANUP","WA","6237","AU","False","",""
"SOUTH-WEST 2","SOUTH-WEST 2","BOYUP BROOK","WA","6244","AU","False","",""
"METRO","METRO","BRABHAM","WA","6055","AU","False","",""
"MARGARET RIVER","MARGARET RIVER","BRAMLEY","WA","6285","AU","False","",""
"METRO","METRO","BRENTWOOD","WA","6153","AU","False","",""
"BRIDGETOWN","BRIDGETOWN","BRIDGETOWN","WA","6255","AU","False","",""
"OUTER METRO","OUTER METRO","BRIGADOON","WA","6069","AU","False","",""
"MULLEWA","MULLEWA","BRINGO","WA","6532","AU","False","",""
"BUSSELTON","BUSSELTON","BROADWATER","WA","6280","AU","False","",""
"KALGOORLIE","KALGOORLIE","BROADWOOD","WA","6430","AU","False","",""
"METRO","METRO","BROOKDALE","WA","6112","AU","False","",""
"BUNBURY OUTER","BUNBURY OUTER","BROOKHAMPTON","WA","6239","AU","False","",""
"WHEATBELT MID2","WHEATBELT MID2","BROOKTON","WA","6306","AU","False","",""
"BROOME","BROOME","BROOME","WA","6725","AU","False","",""
"WHEATBELT SOUTH1","WHEATBELT SOUTH1","BROOMEHILL","WA","6318","AU","False","",""
"WHEATBELT SOUTH1","WHEATBELT SOUTH1","BROOMEHILL VILLAGE","WA","6318","AU","False","",""
"WHEATBELT MID2","WHEATBELT MID2","BRUCE ROCK","WA","6418","AU","False","",""
"BUNBURY","BUNBURY","BRUNSWICK","WA","6224","AU","False","",""
"KARRATHA","KARRATHA","BULGARRA","WA","6714","AU","False","",""
"METRO","METRO","BULL CREEK","WA","6149","AU","False","",""
"METRO","METRO","BULLCREEK","WA","6149","AU","False","",""
"GERALDTON","GERALDTON","BULLER","WA","6532","AU","False","",""
"BUNBURY","BUNBURY","BUNBURY","WA","6230","AU","False","",""
"BUNBURY","BUNBURY","BUREKUP","WA","6227","AU","False","",""
"METRO","METRO","BURNS","WA","6028","AU","False","",""
"METRO","METRO","BURNS BEACH","WA","6028","AU","False","",""
"MARGARET RIVER","MARGARET RIVER","BURNSIDE","WA","6285","AU","False","",""
"METRO","METRO","BURRENDAH ","WA","6155","AU","False","",""
"KARRATHA","KARRATHA","BURRUP","WA","6714","AU","False","",""
"METRO","METRO","BURSWOOD","WA","6100","AU","False","",""
"METRO","METRO","BUSHMEAD","WA","6055","AU","False","",""
"BUSSELTON","BUSSELTON","BUSSELTON","WA","6280","AU","False","",""
"OUTER METRO","OUTER METRO","BUTLER","WA","6036","AU","False","",""
"OUTER METRO","OUTER METRO","BYFORD","WA","6122","AU","False","",""
"BROOME","BROOME","CABLE BEACH","WA","6726","AU","False","",""
"METRO","METRO","CALISTA","WA","6167","AU","False","",""
"METRO","METRO","CAMILLO","WA","6111","AU","False","",""
"METRO","METRO","CANNING VALE","WA","6155","AU","False","",""
"METRO","METRO","CANNING VALE DC","WA","6155","AU","False","",""
"METRO","METRO","CANNINGTON","WA","6107","AU","False","",""
"GERALDTON","GERALDTON","CAPE BURNEY","WA","6532","AU","False","",""
"ROEBURNE/POINT SAMSON","ROEBURNE/POINT SAMSON","CAPE LAMBERT","WA","6720","AU","False","",""
"NORTH-WEST 4","NORTH-WEST 4","CAPE PRESTON","WA","6714","AU","False","",""
"BUSSELTON","BUSSELTON","CAPEL","WA","6271","AU","False","",""
"BUNBURY OUTER","BUNBURY OUTER","CAPEL RIVER","WA","6271","AU","False","",""
"OUTER METRO","OUTER METRO","CARABOODA","WA","6033","AU","False","",""
"BUSSELTON","BUSSELTON","CARBUNUP RIVER","WA","6280","AU","False","",""
"OUTER METRO","OUTER METRO","CARDUP","WA","6122","AU","False","",""
"BUNBURY","BUNBURY","CAREY PARK","WA","6230","AU","False","",""
"METRO","METRO","CARINE","WA","6020","AU","False","",""
"METRO","METRO","CARLISLE","WA","6101","AU","False","",""
"METRO","METRO","CARLISLE NORTH","WA","6101","AU","False","",""
"METRO","METRO","CARLISLE SOUTH","WA","6101","AU","False","",""
"OUTER METRO","OUTER METRO","CARMEL","WA","6076","AU","False","",""
"METRO","METRO","CARRAMAR","WA","6031","AU","False","",""
"METRO","METRO","CASUARINA","WA","6167","AU","False","",""
"SOUTH-WEST 2","SOUTH-WEST 2","CATTERICK","WA","6255","AU","False","",""
"METRO","METRO","CAVERSHAM","WA","6055","AU","False","",""
"ALBANY","ALBANY","CENTENNIAL PARK","WA","6330","AU","False","",""
"METRO","METRO","CHAMPION LAKES","WA","6111","AU","False","",""
"BUSSELTON","BUSSELTON","CHAPMAN HILL","WA","6280","AU","False","",""
"SOUTH-WEST 2","SOUTH-WEST 2","CHARLEY CREEK","WA","6239","AU","False","",""
"ALBANY OUTER","ALBANY OUTER","CHEYNES","WA","6328","AU","False","",""
"NORTH-WEST 1","NORTH-WEST 1","CHICHESTER","WA","6751","AU","False","",""
"NORTHAM","NORTHAM","CHIDLOW","WA","6556","AU","False","",""
"METRO","METRO","CHURCHLANDS","WA","6018","AU","False","",""
"METRO","METRO","CITY BEACH","WA","6015","AU","False","",""
"METRO","METRO","CITY DELIVERY CENTR","WA","6000","AU","False","",""
"NORTHAM","NORTHAM","CLACKLINE","WA","6564","AU","False","",""
"METRO","METRO","CLAREMONT","WA","6010","AU","False","",""
"METRO","METRO","CLARKSON","WA","6030","AU","False","",""
"ROEBURNE/POINT SAMSON","ROEBURNE/POINT SAMSON","CLEAVERVILLE","WA","6714","AU","False","",""
"PEEL","PEEL","CLIFTON","WA","6211","AU","False","",""
"METRO","METRO","CLOVERDALE","WA","6105","AU","False","",""
"METRO","METRO","COCKBURN","WA","6164","AU","False","",""
"METRO","METRO","COCKBURN CENTRAL","WA","6164","AU","False","",""
"BUNBURY","BUNBURY","COLLEGE GROVE","WA","6230","AU","False","",""
"BUNBURY OUTER","BUNBURY OUTER","COLLIE","WA","6225","AU","False","",""
"SOUTH-WEST 2","SOUTH-WEST 2","COLLIE BURN","WA","6225","AU","False","",""
"ALBANY","ALBANY","COLLINGWOOD HEIGHTS","WA","6330","AU","False","",""
"ALBANY","ALBANY","COLLINGWOOD PARK","WA","6330","AU","False","",""
"METRO","METRO","COMO","WA","6152","AU","False","",""
"METRO","METRO","CONNOLLY","WA","6027","AU","False","",""
"MANDURAH","MANDURAH","COODANUP","WA","6210","AU","False","",""
"METRO","METRO","COOGEE","WA","6166","AU","False","",""
"BUNBURY OUTER","BUNBURY OUTER","COOKERNUP","WA","6220","AU","False","",""
"METRO","METRO","COOLBELLUP","WA","6163","AU","False","",""
"METRO","METRO","COOLBINIA","WA","6050","AU","False","",""
"KAMBALDA","KAMBALDA","COOLGARDIE","WA","6429","AU","False","",""
"OUTER METRO","OUTER METRO","COOLOONGUP","WA","6168","AU","False","",""
"PEEL","PEEL","COOLUP","WA","6214","AU","False","",""
"WHEATBELT MID2","WHEATBELT MID2","CORRIGIN","WA","6375","AU","False","",""
"ROEBURNE/POINT SAMSON","ROEBURNE/POINT SAMSON","COSSACK","WA","6720","AU","False","",""
"METRO","METRO","COTTESLOE","WA","6011","AU","False","",""
"MARGARET RIVER","MARGARET RIVER","COWARAMUP","WA","6284","AU","False","",""
"METRO","METRO","CRAIGIE","WA","6025","AU","False","",""
"WHEATBELT SOUTH1","WHEATBELT SOUTH1","CRANBROOK","WA","6321","AU","False","",""
"METRO","METRO","CRAWLEY","WA","6009","AU","False","",""
"WHEATBELT MID2","WHEATBELT MID2","CUBALLING","WA","6311","AU","False","",""
"MOUNT MAGNET","MOUNT MAGNET","CUE","WA","6640","AU","False","",""
"OUTER METRO","OUTER METRO","CULLACABARDEE","WA","6067","AU","False","",""
"WHEATBELT MID2","WHEATBELT MID2","CUNDERDIN","WA","6407","AU","False","",""
"METRO","METRO","CURRAMBINE","WA","6028","AU","False","",""
"ALBANY OUTER","ALBANY OUTER","CUTHBERT","WA","6330","AU","False","",""
"METRO","METRO","DAGLISH","WA","6008","AU","False","",""
"METRO","METRO","DALKEITH","WA","6009","AU","False","",""
"BUNBURY","BUNBURY","DALYELLUP","WA","6230","AU","False","",""
"KARRATHA","KARRATHA","DAMPIER","WA","6713","AU","False","",""
"KARRATHA","KARRATHA","DAMPIER ARCHIPELAGO","WA","6713","AU","False","",""
"METRO","METRO","DARCH","WA","6065","AU","False","",""
"BUNBURY","BUNBURY","DARDANUP","WA","6236","AU","False","",""
"BUNBURY","BUNBURY","DARDANUP WEST","WA","6236","AU","False","",""
"METRO","METRO","DARLING DOWNS","WA","6122","AU","False","",""
"OUTER METRO","OUTER METRO","DARLINGTON","WA","6070","AU","False","",""
"BUNBURY","BUNBURY","DAVENPORT","WA","6230","AU","False","",""
"PEEL","PEEL","DAWESVILLE","WA","6211","AU","False","",""
"METRO","METRO","DAYTON","WA","6055","AU","False","",""
"SOUTH-WEST 2","SOUTH-WEST 2","DEANMILL","WA","6258","AU","False","",""
"GERALDTON","GERALDTON","DEEPDALE","WA","6532","AU","False","",""
"SOUTH-WEST 2","SOUTH-WEST 2","DEEPDENE","WA","6290","AU","False","",""
"DENMARK","DENMARK","DENMARK","WA","6333","AU","False","",""
"METRO","METRO","DIANELLA","WA","6059","AU","False","",""
"SOUTH-WEST 2","SOUTH-WEST 2","DIXVALE","WA","6258","AU","False","",""
"BROOME","BROOME","DJUGUN","WA","6725","AU","False","",""
"DONGARRA","DONGARRA","DONGARA","WA","6525","AU","False","",""
"SOUTH-WEST 2","SOUTH-WEST 2","DONNELLY RIVER","WA","6258","AU","False","",""
"BUNBURY OUTER","BUNBURY OUTER","DONNYBROOK","WA","6239","AU","False","",""
"METRO","METRO","DOUBLEVIEW","WA","6018","AU","False","",""
"ALBANY","ALBANY","DROME","WA","6330","AU","False","",""
"GERALDTON","GERALDTON","DRUMMOND COVE","WA","6532","AU","False","",""
"MANDURAH","MANDURAH","DUDLEY PARK","WA","6210","AU","False","",""
"WHEATBELT MID2","WHEATBELT MID2","DUMBERNING","WA","6312","AU","False","",""
"METRO","METRO","DUNCRAIG","WA","6023","AU","False","",""
"BUSSELTON","BUSSELTON","DUNSBOROUGH","WA","6281","AU","False","",""
"BUSSELTON","BUSSELTON","EAGLE BAY","WA","6281","AU","False","",""
"BUNBURY","BUNBURY","EAST BUNBURY","WA","6230","AU","False","",""
"METRO","METRO","EAST CANNINGTON","WA","6107","AU","False","",""
"METRO","METRO","EAST FREMANTLE","WA","6158","AU","False","",""
"NORTHAMPTON","NORTHAMPTON","EAST NABAWA","WA","6532","AU","False","",""
"SOUTH-WEST 2","SOUTH-WEST 2","EAST NANNUP","WA","6275","AU","False","",""
"METRO","METRO","EAST PERTH","WA","6004","AU","False","",""
"OUTER METRO","OUTER METRO","EAST ROCKINGHAM","WA","6168","AU","False","",""
"METRO","METRO","EAST VICTORIA PARK","WA","6101","AU","False","",""
"BUNBURY","BUNBURY","EATON","WA","6232","AU","False","",""
"METRO","METRO","EDEN HILL","WA","6054","AU","False","",""
"METRO","METRO","EDGEWATER","WA","6027","AU","False","",""
"YANCHEP-LANCELIN","YANCHEP-LANCELIN","EGLINTON","WA","6034","AU","False","",""
"BUNBURY OUTER","BUNBURY OUTER","ELGIN","WA","6237","AU","False","",""
"ALBANY OUTER","ALBANY OUTER","ELLEKER","WA","6330","AU","False","",""
"METRO","METRO","ELLEN BROOK","WA","6069","AU","False","",""
"METRO","METRO","ELLENBROOK","WA","6069","AU","False","",""
"METRO","METRO","EMBLETON","WA","6062","AU","False","",""
"ALBANY","ALBANY","EMU POINT","WA","6330","AU","False","",""
"MANDURAH","MANDURAH","ERSKINE","WA","6210","AU","False","",""
"PEEL","PEEL","FAIRBRIDGE","WA","6208","AU","False","",""
"MANDURAH","MANDURAH","FALCON","WA","6210","AU","False","",""
"SOUTH-WEST 2","SOUTH-WEST 2","FERGUSON","WA","6236","AU","False","",""
"METRO","METRO","FERNDALE","WA","6148","AU","False","",""
"KAMBALDA","KAMBALDA","FEYSVILLE","WA","6431","AU","False","",""
"KALGOORLIE","KALGOORLIE","FIMISTON","WA","6432","AU","False","",""
"METRO","METRO","FLOREAT","WA","6014","AU","False","",""
"METRO","METRO","FLOREAT FORUM","WA","6014","AU","False","",""
"SOUTH-WEST 2","SOUTH-WEST 2","FOREST GROVE","WA","6286","AU","False","",""
"BUSSELTON","BUSSELTON","FORREST BEACH","WA","6271","AU","False","",""
"METRO","METRO","FORRESTDALE","WA","6112","AU","False","",""
"METRO","METRO","FORRESTFIELD","WA","6058","AU","False","",""
"METRO","METRO","FORRESTFIELD DEPOT","WA","6058","AU","False","",""
"SOUTH-WEST 3","SOUTH-WEST 3","FRANKLAND RIVER","WA","6396","AU","False","",""
"METRO","METRO","FREMANTLE","WA","6160","AU","False","",""
"ALBANY","ALBANY","FRENCHMAN BAY","WA","6330","AU","False","",""
"MANDURAH","MANDURAH","FURNISSDALE","WA","6209","AU","False","",""
"KARRATHA","KARRATHA","GAP RIDGE","WA","6714","AU","False","",""
"OUTER METRO","OUTER METRO","GARDEN ISLAND","WA","6168","AU","False","",""
"BUNBURY","BUNBURY","GELORUP","WA","6230","AU","False","",""
"BUSSELTON","BUSSELTON","GEOGRAPHE","WA","6280","AU","False","",""
"GERALDTON","GERALDTON","GERALDTON","WA","6530","AU","False","",""
"GERALDTON","GERALDTON","GERALDTON DC","WA","6530","AU","False","",""
"WHEATBELT MID1","WHEATBELT MID1","GILGERING","WA","6302","AU","False","",""
"METRO","METRO","GIRRAWHEEN","WA","6064","AU","False","",""
"ALBANY","ALBANY","GLEDHOW","WA","6330","AU","False","",""
"OUTER METRO","OUTER METRO","GLEN FORREST","WA","6071","AU","False","",""
"BUNBURY","BUNBURY","GLEN IRIS","WA","6230","AU","False","",""
"METRO","METRO","GLENDALOUGH","WA","6016","AU","False","",""
"GERALDTON","GERALDTON","GLENFIELD","WA","6532","AU","False","",""
"METRO","METRO","GLENGARRY","WA","6023","AU","False","",""
"BRIDGETOWN","BRIDGETOWN","GLENLYNN","WA","6256","AU","False","",""
"SOUTH-WEST 2","SOUTH-WEST 2","GLENORAN","WA","6258","AU","False","",""
"METRO","METRO","GNANGARA","WA","6065","AU","False","",""
"MARGARET RIVER","MARGARET RIVER","GNARABUP","WA","6285","AU","False","",""
"MANDURAH","MANDURAH","GOLDEN BAY","WA","6174","AU","False","",""
"ALBANY","ALBANY","GOODE BEACH","WA","6330","AU","False","",""
"METRO","METRO","GOOSEBERRY HILL","WA","6076","AU","False","",""
"METRO","METRO","GOSNELLS","WA","6110","AU","False","",""
"MARGARET RIVER","MARGARET RIVER","GRACETOWN","WA","6284","AU","False","",""
"METRO","METRO","GRAYLANDS ","WA","6010","AU","False","",""
"ALBANY OUTER","ALBANY OUTER","GREEN VALLEY","WA","6330","AU","False","",""
"BRIDGETOWN","BRIDGETOWN","GREENBUSHES","WA","6254","AU","False","",""
"MANDURAH","MANDURAH","GREENFIELDS","WA","6210","AU","False","",""
"METRO","METRO","GREENMOUNT","WA","6056","AU","False","",""
"DONGARRA","DONGARRA","GREENOUGH","WA","6532","AU","False","",""
"METRO","METRO","GREENWOOD","WA","6024","AU","False","",""
"METRO","METRO","GUILDFORD","WA","6055","AU","False","",""
"WHEATBELT MID1","WHEATBELT MID1","GWAMBYGINE","WA","6302","AU","False","",""
"METRO","METRO","GWELUP","WA","6018","AU","False","",""
"METRO","METRO","GWELUP DC","WA","6018","AU","False","",""
"BUNBURY OUTER","BUNBURY OUTER","GWINDINUP","WA","6237","AU","False","",""
"OUTER METRO","OUTER METRO","HACKETTS GULLY","WA","6076","AU","False","",""
"BUNBURY","BUNBURY","HALIFAX","WA","6230","AU","False","",""
"MANDURAH","MANDURAH","HALLS HEAD","WA","6210","AU","False","",""
"PEEL","PEEL","HAMEL","WA","6215","AU","False","",""
"SOUTH-WEST 2","SOUTH-WEST 2","HAMELIN BAY","WA","6288","AU","False","",""
"METRO","METRO","HAMERSLEY","WA","6022","AU","False","",""
"METRO","METRO","HAMILTON HILL","WA","6163","AU","False","",""
"METRO","METRO","HAMMOND PARK","WA","6164","AU","False","",""
"KALGOORLIE","KALGOORLIE","HANNANS","WA","6430","AU","False","",""
"SOUTH-WEST 2","SOUTH-WEST 2","HARRIS RIVER","WA","6225","AU","False","",""
"METRO","METRO","HARRISDALE","WA","6112","AU","False","",""
"BUNBURY OUTER","BUNBURY OUTER","HARVEY","WA","6220","AU","False","",""
"ALBANY OUTER","ALBANY OUTER","HAY","WA","6333","AU","False","",""
"METRO","METRO","HAYNES","WA","6112","AU","False","",""
"METRO","METRO","HAZELMERE","WA","6055","AU","False","",""
"METRO","METRO","HAZELMERE DEPOT","WA","6055","AU","False","",""
"METRO","METRO","HEATHRIDGE","WA","6027","AU","False","",""
"METRO","METRO","HELENA VALLEY","WA","6056","AU","False","",""
"METRO","METRO","HENDERSON","WA","6166","AU","False","",""
"METRO","METRO","HENLEY BROOK","WA","6055","AU","False","",""
"METRO","METRO","HERDSMAN","WA","6017","AU","False","",""
"METRO","METRO","HERNE HILL","WA","6056","AU","False","",""
"PEEL","PEEL","HERRON","WA","6211","AU","False","",""
"SOUTH-WEST 2","SOUTH-WEST 2","HESTER","WA","6255","AU","False","",""
"BRIDGETOWN","BRIDGETOWN","HESTER BROOK","WA","6255","AU","False","",""
"NORSEMAN","NORSEMAN","HIGGINSVILLE","WA","6443","AU","False","",""
"METRO","METRO","HIGH WYCOMBE","WA","6057","AU","False","",""
"WHEATBELT MID2","WHEATBELT MID2","HIGHBURY","WA","6313","AU","False","",""
"METRO","METRO","HIGHGATE","WA","6003","AU","False","",""
"METRO","METRO","HILBERT","WA","6112","AU","False","",""
"METRO","METRO","HILLARYS","WA","6025","AU","False","",""
"OUTER METRO","OUTER METRO","HILLMAN","WA","6168","AU","False","",""
"METRO","METRO","HILTON","WA","6163","AU","False","",""
"BUSSELTON","BUSSELTON","HITHERGREEN","WA","6280","AU","False","",""
"METRO","METRO","HOCKING","WA","6065","AU","False","",""
"METRO","METRO","HOLLYWOOD","WA","6009","AU","False","",""
"WHEATBELT SOUTH1","WHEATBELT SOUTH1","HOLT ROCK","WA","6355","AU","False","",""
"METRO","METRO","HOME BASE","WA","6008","AU","False","",""
"METRO","METRO","HOPE VALLEY","WA","6165","AU","False","",""
"OUTER METRO","OUTER METRO","HOPELAND","WA","6125","AU","False","",""
"GERALDTON","GERALDTON","HOUTMAN ABROLHOS","WA","6530","AU","False","",""
"OUTER METRO","OUTER METRO","HOVEA","WA","6071","AU","False","",""
"NORTHAMPTON","NORTHAMPTON","HOWATHARRA","WA","6532","AU","False","",""
"METRO","METRO","HUNTINGDALE","WA","6110","AU","False","",""
"WHEATBELT MID2","WHEATBELT MID2","HYDEN","WA","6359","AU","False","",""
"METRO","METRO","ILUKA","WA","6028","AU","False","",""
"METRO","METRO","INGLEWOOD","WA","6052","AU","False","",""
"METRO","METRO","INNALOO","WA","6018","AU","False","",""
"NORTHAM","NORTHAM","IRISHTOWN","WA","6401","AU","False","",""
"DONGARRA","DONGARRA","IRWIN","WA","6525","AU","False","",""
"METRO","METRO","JANDABUP","WA","6065","AU","False","",""
"METRO","METRO","JANDAKOT","WA","6164","AU","False","",""
"METRO","METRO","JANDAKOT AIRPORT","WA","6164","AU","False","",""
"METRO","METRO","JANE BROOK","WA","6056","AU","False","",""
"OUTER METRO","OUTER METRO","JARRAHDALE","WA","6124","AU","False","",""
"METRO","METRO","JERVOISE BAY","WA","6166","AU","False","",""
"OUTER METRO","OUTER METRO","JINDALEE","WA","6036","AU","False","",""
"BUSSELTON","BUSSELTON","JINDONG","WA","6280","AU","False","",""
"METRO","METRO","JOLIMONT","WA","6014","AU","False","",""
"METRO","METRO","JOONDALUP","WA","6027","AU","False","",""
"METRO","METRO","JOONDALUP DC","WA","6027","AU","False","",""
"METRO","METRO","JOONDANNA","WA","6060","AU","False","",""
"METRO","METRO","KALAMUNDA","WA","6076","AU","False","",""
"ALBANY","ALBANY","KALGAN","WA","6330","AU","False","",""
"KALGOORLIE","KALGOORLIE","KALGOORLIE","WA","6430","AU","False","",""
"BUSSELTON","BUSSELTON","KALGUP","WA","6280","AU","False","",""
"METRO","METRO","KALLAROO","WA","6025","AU","False","",""
"BUSSELTON","BUSSELTON","KALOORUP","WA","6280","AU","False","",""
"KAMBALDA","KAMBALDA","KAMBALDA EAST","WA","6442","AU","False","",""
"KAMBALDA","KAMBALDA","KAMBALDA WEST","WA","6442","AU","False","",""
"SOUTH-WEST 2","SOUTH-WEST 2","KANGAROO GULLY","WA","6255","AU","False","",""
"LEONORA","LEONORA","KANOWNA","WA","6431","AU","False","",""
"METRO","METRO","KARAWARA","WA","6152","AU","False","",""
"METRO","METRO","KARDINYA","WA","6163","AU","False","",""
"WHEATBELT MID2","WHEATBELT MID2","KARLGARIN","WA","6358","AU","False","",""
"KALGOORLIE","KALGOORLIE","KARLKURLA","WA","6430","AU","False","",""
"GERALDTON","GERALDTON","KARLOO","WA","6530","AU","False","",""
"MANDURAH","MANDURAH","KARNUP","WA","6176","AU","False","",""
